time,total_length,FPS,behavior,behavioral_category,status,participantID,block
49.611,131.100,25.68,BC,BrickClick,POINT,4,3
49.611,131.100,25.68,u_4r_1,4Red,STOP,4,3
50.779,131.100,25.68,u_4r_4,4Red,START,4,3
53.699,131.100,25.68,BC,BrickClick,POINT,4,3
53.699,131.100,25.68,u_4r_4,4Red,STOP,4,3
54.400,131.100,25.68,u_4r_2,4Red,STOP,4,3
56.931,131.100,25.68,BC,BrickClick,POINT,4,3
57.555,131.100,25.68,l_base,Base,STOP,4,3
57.593,131.100,25.68,l_4yr_1,4YellowRound,POINT,4,3
57.827,131.100,25.68,l_base,Base,START,4,3
58.840,131.100,25.68,u_4r_3,4Red,START,4,3
62.967,131.100,25.68,BC,BrickClick,POINT,4,3
63.357,131.100,25.68,u_4r_3,4Red,STOP,4,3
63.629,131.100,25.68,u_4yr_4,4YellowRound,START,4,3
67.913,131.100,25.68,remove,Remove,POINT,4,3
69.548,131.100,25.68,l_4r_1,4Red,POINT,4,3
69.548,131.100,25.68,l_4r_2,4Red,POINT,4,3
69.548,131.100,25.68,l_base,Base,STOP,4,3
69.782,131.100,25.68,l_base,Base,START,4,3
72.430,131.100,25.68,BC,BrickClick,POINT,4,3
75.740,131.100,25.68,BC,BrickClick,POINT,4,3
76.363,131.100,25.68,remove,Remove,POINT,4,3
78.271,131.100,25.68,BC,BrickClick,POINT,4,3
79.907,131.100,25.68,remove,Remove,POINT,4,3
80.841,131.100,25.68,BC,BrickClick,POINT,4,3
85.008,131.100,25.68,BC,BrickClick,POINT,4,3
86.565,131.100,25.68,u_4yr_4,4YellowRound,STOP,4,3
86.955,131.100,25.68,u_4yr_1,4YellowRound,START,4,3
90.460,131.100,25.68,BC,BrickClick,POINT,4,3
90.810,131.100,25.68,u_4yr_1,4YellowRound,STOP,4,3
92.952,131.100,25.68,l_base,Base,STOP,4,3
93.224,131.100,25.68,l_base,Base,START,4,3
93.419,131.100,25.68,Acc,Accidents,START,4,3
96.028,131.100,25.68,Acc,Accidents,STOP,4,3
96.028,131.100,25.68,BC,BrickClick,POINT,4,3
97.547,131.100,25.68,u_4yr_3,4YellowRound,START,4,3
99.260,131.100,25.68,BC,BrickClick,POINT,4,3
99.338,131.100,25.68,u_4yr_3,4YellowRound,STOP,4,3
99.766,131.100,25.68,u_4yr_2,4YellowRound,START,4,3
104.400,131.100,25.68,BC,BrickClick,POINT,4,3
104.556,131.100,25.68,u_4yr_2,4YellowRound,STOP,4,3
105.140,131.100,25.68,Acc,Accidents,START,4,3
120.678,131.100,25.68,Acc,Accidents,STOP,4,3
120.872,131.100,25.68,l_base,Base,STOP,4,3
121.067,131.100,25.68,l_1t,1transparent,POINT,4,3
121.379,131.100,25.68,u_1t,1transparent,START,4,3
121.573,131.100,25.68,l_base,Base,START,4,3
124.727,131.100,25.68,BC,BrickClick,POINT,4,3
124.727,131.100,25.68,l_base,Base,STOP,4,3
124.727,131.100,25.68,u_1t,1transparent,STOP,4,3
124.727,131.100,25.68,u_base,Base,STOP,4,3
3.310,85.790,27.49,l_4yr_1,4YellowRound,POINT,5,1
3.310,85.790,27.49,l_4yr_2,4YellowRound,POINT,5,1
3.710,85.790,27.49,l_4r_1,4Red,POINT,5,1
3.820,85.790,27.49,l_4yr_3,4YellowRound,POINT,5,1
5.566,85.790,27.49,l_4r_2,4Red,POINT,5,1
6.548,85.790,27.49,l_4r_1,4Red,POINT,5,1
6.948,85.790,27.49,l_4yr_3,4YellowRound,POINT,5,1
7.130,85.790,27.49,l_4r_3,4Red,POINT,5,1
7.967,85.790,27.49,l_4yr_3,4YellowRound,POINT,5,1
10.186,85.790,27.49,l_4r_1,4Red,POINT,5,1
12.877,85.790,27.49,l_4yr_4,4YellowRound,POINT,5,1
13.459,85.790,27.49,l_4yr_3,4YellowRound,POINT,5,1
16.442,85.790,27.49,l_4r_1,4Red,POINT,5,1
16.733,85.790,27.49,l_4r_4,4Red,POINT,5,1
16.988,85.790,27.49,l_4yr_4,4YellowRound,POINT,5,1
17.897,85.790,27.49,u_4r_4,4Red,START,5,1
17.897,85.790,27.49,u_4yr_4,4YellowRound,START,5,1
19.607,85.790,27.49,BC,BrickClick,POINT,5,1
19.607,85.790,27.49,u_conf,Configuration,START,5,1
19.680,85.790,27.49,u_4r_4,4Red,STOP,5,1
19.680,85.790,27.49,u_4yr_4,4YellowRound,STOP,5,1
19.971,85.790,27.49,u_4yr_1,4YellowRound,START,5,1
20.262,85.790,27.49,l_4r_2,4Red,POINT,5,1
20.844,85.790,27.49,u_4r_2,4Red,START,5,1
20.917,85.790,27.49,u_conf,Configuration,STOP,5,1
22.335,85.790,27.49,BC,BrickClick,POINT,5,1
22.590,85.790,27.49,u_4r_2,4Red,STOP,5,1
22.590,85.790,27.49,u_4yr_1,4YellowRound,STOP,5,1
22.590,85.790,27.49,u_conf,Configuration,START,5,1
22.772,85.790,27.49,l_conf,Configuration,POINT,5,1
23.063,85.790,27.49,l_4r_1,4Red,POINT,5,1
23.063,85.790,27.49,u_conf,Configuration,STOP,5,1
23.281,85.790,27.49,u_4yr_2,4YellowRound,START,5,1
23.609,85.790,27.49,l_4r_3,4Red,POINT,5,1
23.900,85.790,27.49,u_4r_1,4Red,START,5,1
25.609,85.790,27.49,BC,BrickClick,POINT,5,1
25.609,85.790,27.49,l_4yr_3,4YellowRound,POINT,5,1
25.609,85.790,27.49,u_4r_1,4Red,STOP,5,1
25.609,85.790,27.49,u_4yr_2,4YellowRound,STOP,5,1
25.682,85.790,27.49,u_conf,Configuration,START,5,1
26.773,85.790,27.49,u_conf,Configuration,STOP,5,1
26.846,85.790,27.49,u_4yr_3,4YellowRound,START,5,1
27.319,85.790,27.49,l_conf,Configuration,POINT,5,1
27.574,85.790,27.49,u_4r_3,4Red,START,5,1
29.283,85.790,27.49,BC,BrickClick,POINT,5,1
29.283,85.790,27.49,u_4r_3,4Red,STOP,5,1
29.283,85.790,27.49,u_4yr_3,4YellowRound,STOP,5,1
29.283,85.790,27.49,u_conf,Configuration,START,5,1
30.193,85.790,27.49,u_2dr_1,2DarkRed,START,5,1
30.411,85.790,27.49,l_2dr_1,2DarkRed,POINT,5,1
30.593,85.790,27.49,l_1t,1transparent,POINT,5,1
31.721,85.790,27.49,l_2dr_1,2DarkRed,POINT,5,1
35.977,85.790,27.49,BC,BrickClick,POINT,5,1
36.159,85.790,27.49,u_2dr_1,2DarkRed,STOP,5,1
36.159,85.790,27.49,u_base,Base,START,5,1
36.159,85.790,27.49,u_conf,Configuration,STOP,5,1
36.632,85.790,27.49,l_conf,Configuration,POINT,5,1
37.250,85.790,27.49,l_base,Base,START,5,1
38.741,85.790,27.49,BC,BrickClick,POINT,5,1
38.778,85.790,27.49,l_base,Base,STOP,5,1
38.778,85.790,27.49,l_conf,Configuration,POINT,5,1
39.287,85.790,27.49,l_base,Base,START,5,1
39.360,85.790,27.49,u_conf,Configuration,START,5,1
40.997,85.790,27.49,BC,BrickClick,POINT,5,1
41.470,85.790,27.49,l_base,Base,STOP,5,1
41.652,85.790,27.49,u_conf,Configuration,STOP,5,1
41.688,85.790,27.49,u_conf,Configuration,START,5,1
42.088,85.790,27.49,l_base,Base,START,5,1
44.052,85.790,27.49,BC,BrickClick,POINT,5,1
45.216,85.790,27.49,l_base,Base,STOP,5,1
45.216,85.790,27.49,u_conf,Configuration,STOP,5,1
45.471,85.790,27.49,l_3_om,3Orange,POINT,5,1
45.798,85.790,27.49,u_3_om,3Orange,START,5,1
46.089,85.790,27.49,l_base,Base,START,5,1
47.945,85.790,27.49,remove,Remove,POINT,5,1
51.582,85.790,27.49,BC,BrickClick,POINT,5,1
53.292,85.790,27.49,remove,Remove,POINT,5,1
59.331,85.790,27.49,BC,BrickClick,POINT,5,1
61.950,85.790,27.49,remove,Remove,POINT,5,1
63.150,85.790,27.49,Acc,Accidents,START,5,1
63.150,85.790,27.49,BC,BrickClick,POINT,5,1
65.478,85.790,27.49,Acc,Accidents,STOP,5,1
65.733,85.790,27.49,l_base,Base,STOP,5,1
65.769,85.790,27.49,l_3_ob,3Orange,POINT,5,1
65.842,85.790,27.49,u_3_ob,3Orange,START,5,1
65.879,85.790,27.49,l_base,Base,START,5,1
68.243,85.790,27.49,BC,BrickClick,POINT,5,1
68.752,85.790,27.49,u_3_ob,3Orange,STOP,5,1
69.844,85.790,27.49,l_base,Base,STOP,5,1
69.953,85.790,27.49,l_2dr_2,2DarkRed,POINT,5,1
70.426,85.790,27.49,u_2dr_2,2DarkRed,START,5,1
70.535,85.790,27.49,l_base,Base,START,5,1
73.736,85.790,27.49,BC,BrickClick,POINT,5,1
73.736,85.790,27.49,u_2dr_2,2DarkRed,STOP,5,1
74.354,85.790,27.49,u_1t,1transparent,START,5,1
75.664,85.790,27.49,BC,BrickClick,POINT,5,1
75.664,85.790,27.49,u_1t,1transparent,STOP,5,1
75.700,85.790,27.49,l_base,Base,STOP,5,1
76.173,85.790,27.49,l_3_os,3Orange,POINT,5,1
76.319,85.790,27.49,l_base,Base,START,5,1
77.155,85.790,27.49,BC,BrickClick,POINT,5,1
77.155,85.790,27.49,u_3_om,3Orange,STOP,5,1
78.319,85.790,27.49,u_3_os,3Orange,START,5,1
79.702,85.790,27.49,BC,BrickClick,POINT,5,1
80.138,85.790,27.49,u_3_os,3Orange,STOP,5,1
80.684,85.790,27.49,l_base,Base,STOP,5,1
80.684,85.790,27.49,u_base,Base,STOP,5,1
0.046,69.920,21.94,l_4r_1,4Red,POINT,5,2
0.365,69.920,21.94,l_4r_2,4Red,POINT,5,2
1.732,69.920,21.94,l_4yr_1,4YellowRound,POINT,5,2
1.960,69.920,21.94,l_2dr_1,2DarkRed,POINT,5,2
2.279,69.920,21.94,l_3_om,3Orange,POINT,5,2
2.279,69.920,21.94,l_3_os,3Orange,POINT,5,2
3.282,69.920,21.94,l_4r_1,4Red,POINT,5,2
4.102,69.920,21.94,l_2dr_2,2DarkRed,POINT,5,2
4.831,69.920,21.94,l_4r_1,4Red,POINT,5,2
5.333,69.920,21.94,l_3_os,3Orange,POINT,5,2
5.697,69.920,21.94,l_3_om,3Orange,POINT,5,2
6.290,69.920,21.94,l_3_os,3Orange,POINT,5,2
6.746,69.920,21.94,l_2dr_1,2DarkRed,POINT,5,2
7.293,69.920,21.94,l_3_om,3Orange,POINT,5,2
7.475,69.920,21.94,l_4r_3,4Red,POINT,5,2
7.885,69.920,21.94,l_1t,1transparent,POINT,5,2
9.480,69.920,21.94,l_3_om,3Orange,POINT,5,2
10.711,69.920,21.94,l_1t,1transparent,POINT,5,2
11.668,69.920,21.94,l_3_os,3Orange,POINT,5,2
12.170,69.920,21.94,l_2dr_2,2DarkRed,POINT,5,2
12.352,69.920,21.94,l_3_ob,3Orange,POINT,5,2
12.671,69.920,21.94,l_3_om,3Orange,POINT,5,2
12.808,69.920,21.94,l_4yr_2,4YellowRound,POINT,5,2
13.172,69.920,21.94,l_4r_1,4Red,POINT,5,2
13.172,69.920,21.94,l_4r_2,4Red,POINT,5,2
13.446,69.920,21.94,u_4r_1,4Red,START,5,2
13.537,69.920,21.94,u_4yr_3,4YellowRound,START,5,2
15.314,69.920,21.94,BC,BrickClick,POINT,5,2
15.314,69.920,21.94,l_1t,1transparent,POINT,5,2
15.314,69.920,21.94,u_4r_1,4Red,STOP,5,2
15.314,69.920,21.94,u_4yr_3,4YellowRound,STOP,5,2
15.314,69.920,21.94,u_conf,Configuration,START,5,2
15.816,69.920,21.94,l_4r_2,4Red,POINT,5,2
16.180,69.920,21.94,BC,BrickClick,POINT,5,2
16.591,69.920,21.94,l_1t,1transparent,POINT,5,2
16.727,69.920,21.94,l_4r_2,4Red,POINT,5,2
16.955,69.920,21.94,u_4r_2,4Red,START,5,2
17.411,69.920,21.94,l_4yr_2,4YellowRound,POINT,5,2
17.730,69.920,21.94,u_conf,Configuration,STOP,5,2
17.867,69.920,21.94,l_4yr_2,4YellowRound,POINT,5,2
18.004,69.920,21.94,u_4yr_2,4YellowRound,START,5,2
18.140,69.920,21.94,l_4r_2,4Red,POINT,5,2
18.551,69.920,21.94,BC,BrickClick,POINT,5,2
18.733,69.920,21.94,u_4r_2,4Red,STOP,5,2
18.733,69.920,21.94,u_4yr_2,4YellowRound,STOP,5,2
18.824,69.920,21.94,u_conf,Configuration,START,5,2
18.870,69.920,21.94,l_4yr_3,4YellowRound,POINT,5,2
19.143,69.920,21.94,l_conf,Configuration,POINT,5,2
19.234,69.920,21.94,u_4yr_3,4YellowRound,START,5,2
20.009,69.920,21.94,l_2dr_2,2DarkRed,POINT,5,2
20.556,69.920,21.94,u_2dr_2,2DarkRed,START,5,2
26.390,69.920,21.94,BC,BrickClick,POINT,5,2
26.390,69.920,21.94,u_2dr_2,2DarkRed,STOP,5,2
26.937,69.920,21.94,u_base,Base,START,5,2
27.849,69.920,21.94,BC,BrickClick,POINT,5,2
27.849,69.920,21.94,u_conf,Configuration,STOP,5,2
27.985,69.920,21.94,l_base,Base,START,5,2
28.122,69.920,21.94,l_base,Base,STOP,5,2
28.168,69.920,21.94,l_4yr_1,4YellowRound,POINT,5,2
28.441,69.920,21.94,u_4yr_3,4YellowRound,STOP,5,2
28.624,69.920,21.94,l_1t,1transparent,POINT,5,2
29.034,69.920,21.94,u_4r_3,4Red,START,5,2
29.034,69.920,21.94,u_4r_4,4Red,START,5,2
29.170,69.920,21.94,l_base,Base,START,5,2
30.310,69.920,21.94,BC,BrickClick,POINT,5,2
30.857,69.920,21.94,u_4r_4,4Red,STOP,5,2
32.498,69.920,21.94,BC,BrickClick,POINT,5,2
32.771,69.920,21.94,u_4r_3,4Red,STOP,5,2
33.181,69.920,21.94,u_4yr_3,4YellowRound,START,5,2
34.139,69.920,21.94,BC,BrickClick,POINT,5,2
34.139,69.920,21.94,u_4yr_3,4YellowRound,STOP,5,2
35.050,69.920,21.94,u_4yr_1,4YellowRound,START,5,2
36.098,69.920,21.94,l_base,Base,STOP,5,2
36.144,69.920,21.94,BC,BrickClick,POINT,5,2
36.144,69.920,21.94,l_3_os,3Orange,POINT,5,2
36.144,69.920,21.94,u_4yr_1,4YellowRound,STOP,5,2
36.463,69.920,21.94,l_base,Base,START,5,2
36.645,69.920,21.94,u_3_os,3Orange,START,5,2
38.423,69.920,21.94,BC,BrickClick,POINT,5,2
38.514,69.920,21.94,u_3_os,3Orange,STOP,5,2
38.560,69.920,21.94,l_base,Base,STOP,5,2
39.015,69.920,21.94,l_3_ob,3Orange,POINT,5,2
39.198,69.920,21.94,l_base,Base,START,5,2
39.198,69.920,21.94,u_3_ob,3Orange,START,5,2
42.160,69.920,21.94,l_base,Base,STOP,5,2
42.343,69.920,21.94,BC,BrickClick,POINT,5,2
42.343,69.920,21.94,l_3_om,3Orange,POINT,5,2
42.343,69.920,21.94,u_3_ob,3Orange,STOP,5,2
42.616,69.920,21.94,u_2dr_2,2DarkRed,START,5,2
42.890,69.920,21.94,l_base,Base,START,5,2
44.348,69.920,21.94,BC,BrickClick,POINT,5,2
45.077,69.920,21.94,l_base,Base,STOP,5,2
45.077,69.920,21.94,u_2dr_2,2DarkRed,STOP,5,2
45.169,69.920,21.94,l_1t,1transparent,POINT,5,2
45.351,69.920,21.94,l_base,Base,START,5,2
45.579,69.920,21.94,u_1t,1transparent,START,5,2
57.976,69.920,21.94,BC,BrickClick,POINT,5,2
57.976,69.920,21.94,u_1t,1transparent,STOP,5,2
58.797,69.920,21.94,u_3_om,3Orange,START,5,2
60.119,69.920,21.94,BC,BrickClick,POINT,5,2
60.210,69.920,21.94,u_3_om,3Orange,STOP,5,2
63.309,69.920,21.94,l_base,Base,STOP,5,2
63.309,69.920,21.94,u_base,Base,STOP,5,2
6.002,142.320,24.99,l_4yr_1,4YellowRound,POINT,5,3
6.363,142.320,24.99,l_3_os,3Orange,POINT,5,3
6.523,142.320,24.99,l_4r_1,4Red,POINT,5,3
6.883,142.320,24.99,l_4yr_2,4YellowRound,POINT,5,3
7.123,142.320,24.99,l_3_os,3Orange,POINT,5,3
7.843,142.320,24.99,l_2dr_1,2DarkRed,POINT,5,3
7.963,142.320,24.99,l_3_os,3Orange,POINT,5,3
8.844,142.320,24.99,l_4r_2,4Red,POINT,5,3
9.604,142.320,24.99,l_4r_1,4Red,POINT,5,3
9.924,142.320,24.99,l_3_os,3Orange,POINT,5,3
11.525,142.320,24.99,l_2dr_1,2DarkRed,POINT,5,3
12.765,142.320,24.99,l_4r_1,4Red,POINT,5,3
14.166,142.320,24.99,l_4yr_1,4YellowRound,POINT,5,3
14.526,142.320,24.99,l_3_os,3Orange,POINT,5,3
15.726,142.320,24.99,l_4yr_3,4YellowRound,POINT,5,3
16.206,142.320,24.99,l_3_os,3Orange,POINT,5,3
17.007,142.320,24.99,l_4r_1,4Red,POINT,5,3
17.447,142.320,24.99,l_3_os,3Orange,POINT,5,3
18.928,142.320,24.99,l_3_ob,3Orange,POINT,5,3
19.448,142.320,24.99,l_3_os,3Orange,POINT,5,3
21.569,142.320,24.99,l_4yr_1,4YellowRound,POINT,5,3
21.969,142.320,24.99,l_3_os,3Orange,POINT,5,3
25.330,142.320,24.99,l_4r_1,4Red,POINT,5,3
26.170,142.320,24.99,l_4yr_3,4YellowRound,POINT,5,3
26.291,142.320,24.99,l_4yr_1,4YellowRound,POINT,5,3
27.051,142.320,24.99,l_4r_1,4Red,POINT,5,3
27.371,142.320,24.99,l_2dr_1,2DarkRed,POINT,5,3
27.771,142.320,24.99,u_2dr_1,2DarkRed,START,5,3
27.771,142.320,24.99,u_2dr_2,2DarkRed,START,5,3
28.091,142.320,24.99,l_4r_3,4Red,POINT,5,3
28.211,142.320,24.99,l_4yr_3,4YellowRound,POINT,5,3
28.571,142.320,24.99,l_4r_3,4Red,POINT,5,3
28.892,142.320,24.99,l_4r_1,4Red,POINT,5,3
28.972,142.320,24.99,u_4r_3,4Red,START,5,3
29.212,142.320,24.99,u_4r_1,4Red,START,5,3
29.412,142.320,24.99,u_4r_3,4Red,STOP,5,3
29.572,142.320,24.99,u_4r_1,4Red,STOP,5,3
29.652,142.320,24.99,l_3_om,3Orange,POINT,5,3
29.812,142.320,24.99,u_4r_1,4Red,START,5,3
29.852,142.320,24.99,u_3_om,3Orange,START,5,3
30.812,142.320,24.99,BC,BrickClick,POINT,5,3
30.812,142.320,24.99,u_3_om,3Orange,STOP,5,3
30.812,142.320,24.99,u_4r_1,4Red,STOP,5,3
30.812,142.320,24.99,u_conf,Configuration,START,5,3
31.212,142.320,24.99,l_conf,Configuration,POINT,5,3
39.456,142.320,24.99,BC,BrickClick,POINT,5,3
39.456,142.320,24.99,u_2dr_1,2DarkRed,STOP,5,3
39.456,142.320,24.99,u_base,Base,START,5,3
39.456,142.320,24.99,u_conf,Configuration,STOP,5,3
39.696,142.320,24.99,l_base,Base,START,5,3
40.256,142.320,24.99,l_base,Base,STOP,5,3
40.336,142.320,24.99,l_4r_3,4Red,POINT,5,3
40.736,142.320,24.99,u_4r_3,4Red,START,5,3
47.299,142.320,24.99,Acc,Accidents,START,5,3
49.060,142.320,24.99,BC,BrickClick,POINT,5,3
49.060,142.320,24.99,u_4r_3,4Red,STOP,5,3
58.503,142.320,24.99,Acc,Accidents,STOP,5,3
62.505,142.320,24.99,remove,Remove,POINT,5,3
62.905,142.320,24.99,l_2dr_2,2DarkRed,POINT,5,3
63.025,142.320,24.99,u_2dr_2,2DarkRed,STOP,5,3
63.185,142.320,24.99,l_base,Base,START,5,3
63.185,142.320,24.99,u_4yr_3,4YellowRound,START,5,3
64.466,142.320,24.99,BC,BrickClick,POINT,5,3
64.586,142.320,24.99,u_4yr_3,4YellowRound,STOP,5,3
64.986,142.320,24.99,u_2dr_1,2DarkRed,START,5,3
66.827,142.320,24.99,BC,BrickClick,POINT,5,3
67.307,142.320,24.99,u_2dr_1,2DarkRed,STOP,5,3
67.547,142.320,24.99,u_2dr_2,2DarkRed,START,5,3
69.068,142.320,24.99,BC,BrickClick,POINT,5,3
69.188,142.320,24.99,u_2dr_2,2DarkRed,STOP,5,3
69.228,142.320,24.99,l_base,Base,STOP,5,3
69.348,142.320,24.99,l_1t,1transparent,POINT,5,3
69.588,142.320,24.99,u_1t,1transparent,START,5,3
69.628,142.320,24.99,l_base,Base,START,5,3
74.630,142.320,24.99,BC,BrickClick,POINT,5,3
74.750,142.320,24.99,l_base,Base,STOP,5,3
74.830,142.320,24.99,u_1t,1transparent,STOP,5,3
75.150,142.320,24.99,l_4yr_4,4YellowRound,POINT,5,3
75.270,142.320,24.99,l_base,Base,START,5,3
75.470,142.320,24.99,u_3_os,3Orange,START,5,3
76.671,142.320,24.99,BC,BrickClick,POINT,5,3
76.711,142.320,24.99,u_3_os,3Orange,STOP,5,3
76.951,142.320,24.99,l_base,Base,STOP,5,3
76.991,142.320,24.99,l_4yr_4,4YellowRound,POINT,5,3
77.271,142.320,24.99,l_base,Base,START,5,3
77.671,142.320,24.99,u_4yr_2,4YellowRound,START,5,3
79.152,142.320,24.99,BC,BrickClick,POINT,5,3
79.152,142.320,24.99,l_base,Base,STOP,5,3
79.352,142.320,24.99,l_base,Base,START,5,3
80.672,142.320,24.99,BC,BrickClick,POINT,5,3
80.672,142.320,24.99,u_4yr_2,4YellowRound,STOP,5,3
80.952,142.320,24.99,u_4yr_1,4YellowRound,START,5,3
82.313,142.320,24.99,l_base,Base,STOP,5,3
82.393,142.320,24.99,l_3_ob,3Orange,POINT,5,3
82.913,142.320,24.99,l_base,Base,START,5,3
82.913,142.320,24.99,u_3_ob,3Orange,START,5,3
88.115,142.320,24.99,u_3_ob,3Orange,STOP,5,3
88.155,142.320,24.99,u_4yr_1,4YellowRound,STOP,5,3
88.435,142.320,24.99,u_4r_3,4Red,START,5,3
90.356,142.320,24.99,BC,BrickClick,POINT,5,3
90.476,142.320,24.99,u_4r_3,4Red,STOP,5,3
90.836,142.320,24.99,u_4r_2,4Red,START,5,3
92.597,142.320,24.99,BC,BrickClick,POINT,5,3
92.717,142.320,24.99,u_4r_2,4Red,STOP,5,3
93.357,142.320,24.99,u_3_ob,3Orange,START,5,3
97.999,142.320,24.99,l_base,Base,STOP,5,3
98.199,142.320,24.99,Acc,Accidents,START,5,3
98.519,142.320,24.99,Acc,Accidents,STOP,5,3
98.519,142.320,24.99,remove,Remove,POINT,5,3
99.560,142.320,24.99,u_3_ob,3Orange,STOP,5,3
100.000,142.320,24.99,l_4r_2,4Red,POINT,5,3
100.080,142.320,24.99,u_4yr_1,4YellowRound,START,5,3
101.321,142.320,24.99,l_base,Base,START,5,3
101.881,142.320,24.99,l_base,Base,STOP,5,3
102.121,142.320,24.99,u_4yr_1,4YellowRound,STOP,5,3
102.961,142.320,24.99,l_4r_4,4Red,POINT,5,3
102.961,142.320,24.99,u_4r_4,4Red,START,5,3
103.001,142.320,24.99,u_4r_4,4Red,STOP,5,3
103.121,142.320,24.99,l_base,Base,START,5,3
104.082,142.320,24.99,l_base,Base,STOP,5,3
104.642,142.320,24.99,BC,BrickClick,POINT,5,3
105.122,142.320,24.99,u_4yr_4,4YellowRound,START,5,3
105.482,142.320,24.99,l_base,Base,START,5,3
106.483,142.320,24.99,remove,Remove,POINT,5,3
110.444,142.320,24.99,BC,BrickClick,POINT,5,3
110.804,142.320,24.99,l_base,Base,STOP,5,3
110.884,142.320,24.99,l_4r_2,4Red,POINT,5,3
111.485,142.320,24.99,l_base,Base,START,5,3
111.565,142.320,24.99,u_4r_2,4Red,START,5,3
113.886,142.320,24.99,BC,BrickClick,POINT,5,3
113.886,142.320,24.99,u_4r_2,4Red,STOP,5,3
118.207,142.320,24.99,BC,BrickClick,POINT,5,3
118.207,142.320,24.99,u_4yr_4,4YellowRound,STOP,5,3
119.568,142.320,24.99,Acc,Accidents,START,5,3
121.248,142.320,24.99,l_base,Base,STOP,5,3
121.248,142.320,24.99,u_base,Base,STOP,5,3
121.449,142.320,24.99,Acc,Accidents,STOP,5,3
121.449,142.320,24.99,remove,Remove,POINT,5,3
121.569,142.320,24.99,l_base,Base,START,5,3
122.129,142.320,24.99,u_4yr_4,4YellowRound,START,5,3
122.209,142.320,24.99,u_base,Base,START,5,3
122.769,142.320,24.99,BC,BrickClick,POINT,5,3
123.089,142.320,24.99,u_4yr_4,4YellowRound,STOP,5,3
123.890,142.320,24.99,u_4yr_2,4YellowRound,START,5,3
124.290,142.320,24.99,l_base,Base,STOP,5,3
124.370,142.320,24.99,u_4yr_2,4YellowRound,STOP,5,3
124.730,142.320,24.99,l_4r_2,4Red,POINT,5,3
124.730,142.320,24.99,u_4r_2,4Red,START,5,3
124.970,142.320,24.99,l_base,Base,START,5,3
129.532,142.320,24.99,BC,BrickClick,POINT,5,3
129.532,142.320,24.99,u_4r_2,4Red,STOP,5,3
130.252,142.320,24.99,u_4yr_4,4YellowRound,START,5,3
132.453,142.320,24.99,BC,BrickClick,POINT,5,3
132.773,142.320,24.99,u_4yr_4,4YellowRound,STOP,5,3
133.093,142.320,24.99,u_3_ob,3Orange,START,5,3
134.094,142.320,24.99,u_base,Base,STOP,5,3
134.454,142.320,24.99,l_base,Base,STOP,5,3
134.454,142.320,24.99,u_3_ob,3Orange,STOP,5,3
