time,total_length,FPS,behavior,behavioral_category,status,participantID,block,start_timestamp,duration_ms,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,confidence,time_pupil,time_dif
24.511,129.95,20.97,u_4r_3,4Red,START,12,1,3432.8201285,385.5705000000853,609,620,0.33361360450644967,0.6014989386843085,0.8744840531459291,24.3200195000004,0.19098049999960054
26.085,129.95,20.97,BC,BrickClick,POINT,12,1,3434.7873335000004,121.84149999984584,660,662,0.4438549303417643,0.5866488229959063,0.929826118806841,26.287224500000775,0.2022245000007743
26.085,129.95,20.97,u_4r_3,4Red,STOP,12,1,3434.7873335000004,121.84149999984584,660,662,0.4438549303417643,0.5866488229959063,0.929826118806841,26.287224500000775,0.2022245000007743
26.18,129.95,20.97,u_conf,Configuration,STOP,12,1,3434.7873335000004,121.84149999984584,660,662,0.4438549303417643,0.5866488229959063,0.929826118806841,26.287224500000775,0.10722450000077544
26.228,129.95,20.97,u_base,Base,START,12,1,3434.7873335000004,121.84149999984584,660,662,0.4438549303417643,0.5866488229959063,0.929826118806841,26.287224500000775,0.05922450000077362
26.419,129.95,20.97,l_3_ob,3Orange,POINT,12,1,3434.7873335000004,121.84149999984584,660,662,0.4438549303417643,0.5866488229959063,0.929826118806841,26.287224500000775,0.13177549999922533
26.753,129.95,20.97,l_4yr_1,4YellowRound,POINT,12,1,3435.2855085,182.07499999971333,672,676,0.46469616667857117,0.6449632062731906,0.6978916912306635,26.785399500000494,0.032399500000494186
27.086,129.95,20.97,u_4yr_1,4YellowRound,START,12,1,3435.6121030000004,144.79349999965052,679,683,0.531484982558398,0.5848327090181048,0.9238573806678866,27.111994000000777,0.025994000000778783
27.42,129.95,20.97,l_3_ob,3Orange,POINT,12,1,3435.8138525000004,88.64049999965573,685,687,0.44697712746944696,0.6363140438350353,0.9398551255966049,27.313743500000783,0.10625649999921905
27.659,129.95,20.97,l_4r_4,4Red,POINT,12,1,3436.0629480000002,87.68349999991187,692,693,0.47195394940336227,0.31771477200366244,0.8189587440731656,27.562839000000622,0.09616099999937688
28.088,129.95,20.97,l_base,Base,START,12,1,3436.446723,380.88599999991857,701,713,0.3260182583492678,0.504587639113337,0.9377734217093011,27.94661400000041,0.14138599999959212
31.283,129.95,20.97,Acc,Accidents,START,12,1,3439.877329,417.3220000002402,799,811,0.32714679464698615,0.6141742666216609,0.8809451861430796,31.377220000000307,0.0942200000003055
